journal_id,user_id,text_jurnal,text_clean,timestamp,label_emosi,label_encoded
ad45e03e,443,ini aku belum bilang ibu wkaka takut ga diboleih,ini aku belum bilang ibu wkaka takut tidak diboleih,2026-05-03 08:37:43.426638,Fear,1
689ed1fd,96,"#OldMoneyGakNgerasain mau browsing aja harus pake paketan internet yang kuotanya 10 mb per hari dengan sinyal maksimum Edge, itu pun di hantui rasa khawatir kelewatan batas kuota nanti pulsa reguler takut kesedot.",oldmoneygakngerasain mau browsing saja harus pake paketan internet yang kuotanya mb per hari dengan sinyal maksimum edge itu pun di hantui rasa khawatir kelewatan batas kuota nanti pulsa reguler takut kesedot,2026-05-03 08:45:06.426638,Fear,1
8f172aa2,718,"[USERNAME] ada lg preview nya, dunno who but keknya kamu yg lebih tau lah ini seifuku nya siapa hehe.[URL]",ada lg preview nya dunno who but keknya kamu yang lebih tau lah ini seifuku nya siapa ,2026-05-03 09:20:31.426638,Fear,1
25afe288,662,"bukankah kamu lelah?atau ""ada sesuatu di pikiranmu?"" ""jangan memaksakan dirimu terlalu keras"" ""semua akan baik-baik saja""",bukankah kamu lelahatau ada sesuatu di pikiranmu jangan memaksakan dirimu terlalu keras semua akan baikbaik saja,2026-05-03 10:00:58.426638,Neutral,4
4a791456,707,"pagi ini gk sengaja ketemu bestie yang baru nikah, seperti biasa kalau ketemu suka cerita dari hal yg gk penting sekali pun. sampai dimana! dia gk sengaja bilang kalau gk bahagia, dan gk ada rasa sama lakinya. syok? pasti! jadi intinya, nikah gk cukup hanya dengan kata' ""mampu""",pagi ini tidak sengaja ketemu bestie yang baru nikah seperti biasa kalau ketemu suka cerita dari hal yang tidak penting sekali pun sampai dimana dia tidak sengaja bilang kalau tidak bahagia dan tidak ada rasa sama lakinya syok pasti jadi intinya nikah tidak cukup hanya dengan kata mampu,2026-05-03 10:08:44.426638,Joy,2
ce95a84b,901,gubernur cumut diem aja. soale nanggepin keledai bodoh malah akan berakibat memalukan. diemin aja tar jg abis jabatannya,gubernur cumut diem saja soale nanggepin keledai bodoh malah akan berakibat memalukan diemin saja tar juga abis jabatannya,2026-05-03 10:09:04.426638,Neutral,4
97856b59,799,"[USERNAME] Nama mirip? Ya mereka cuma punya dikit sih pilihan nama, cuma dibulak balik aja urutannya  muka mirip? ku sebagai fanboy kpop juga sering ketuker/bingung kalo liat idol yg ngk diikutin/ngefans bgt",nama mirip ya mereka cuma punya dikit sih pilihan nama cuma dibulak balik saja urutannya muka mirip ku sebagai fanboy kpop juga sering ketukerbingung kalo liat idol yang ngk diikutinngefans banget,2026-05-03 10:12:03.426638,Sadness,5
e5f72b6a,758,aku coba dengerin album2nya ya. trs jatoh cinta dong sama sealbum identify!!! abis itu aku mulai lah nonton jaman2 debut-ssi nya. nAAAH 2 bulan setelah belajar dikit. COMEBACK JUST RIGHT.,aku coba dengerin albumnya ya trs jatoh cinta dong sama sealbum identify abis itu aku mulai lah nonton jaman debutssi nya naah bulan setelah belajar dikit comeback just right,2026-05-03 10:39:31.426638,Joy,2
7897c363,675,"food test Rendang Bebek lagiii, oleh bapak Uyul juragan kuliner pemilik Warung Kopi [USERNAME] ... Alhamdulillah lulus uji, katanya cociiiks, dan disarankan langsung dimainkan. she [URL]",food test rendang bebek lagii oleh bapak uyul juragan kuliner pemilik warung kopi alhamdulillah lulus uji katanya cociiks dan disarankan langsung dimainkan she,2026-05-03 10:43:09.426638,Joy,2
30e9e7b2,562,"dulu main telegram niatnya melacak akun-akun pro-terorisme, lalu coba2 bikin channel dan kini sudah ada 1,3K subscribers. Yg mau gabung ayo kita berteman di sini [URL]",dulu main telegram niatnya melacak akunakun proterorisme lalu coba bikin channel dan kini sudah ada k subscribers yang mau gabung ayo kita berteman di sini,2026-05-03 10:46:51.426638,Joy,2
dcbaf62f,252,"posisi sendiri itu emang enak, tapi kalo lagi ngerasa sendirian gak enak banget :v kalian gt juga gak si?",posisi sendiri itu memang enak tapi kalo lagi ngerasa sendirian tidak enak banget v kalian gt juga tidak si,2026-05-03 10:59:14.426638,Sadness,5
8802e5b5,539,"wanita ini pamer ogah beri tip ke pelayan, ternyata balas dendam karena pernah jadi korban ghosting",wanita ini pamer ogah beri tip ke pelayan ternyata balas dendam karena pernah jadi korban ghosting,2026-05-03 11:10:37.426638,Anger,0
5be65581,625,"Padahal anu diritwit jeung dilike sama teh banyak, tapi aku merasa bahagia kieu :"" emang paling bisaan, nyieun readers bahagia",padahal anu diritwit jeung dilike sama teh banyak tapi aku merasa bahagia kieu memang paling bisaan nyieun readers bahagia,2026-05-03 11:27:42.426638,Joy,2
f69dd148,865,"The past should be put where it belongs to: the past Jangan terlalu cemas juga sama masa depan. Apa yang bisa dikerjain sekarang, apa yang bisa dilakuin sekarang, lakuin. Let things roll on itself",the past should be put where it belongs to the past jangan terlalu cemas juga sama masa depan apa yang bisa dikerjain sekarang apa yang bisa dilakuin sekarang lakuin let things roll on itself,2026-05-03 11:28:32.426638,Fear,1
063f0e3c,990,aku kok merasa ada difase maj up apapun malu ya sekarang :((,aku kok merasa ada difase maj up apapun malu ya sekarang,2026-05-03 11:36:46.426638,Sadness,5
d72b8b2f,328,haah .. belajar chargeman a1 sekali kerja amik former kat kilang jadi worker .. dengan orang atas yang kejap okay kejap tak okay nak ikut cakap dia macam kerja tak pernah siap kimak .. semua kerja siap tapi bodoh nak memekak jugak .. baruah,haah belajar chargeman a sekali kerja amik former kat kilang jadi worker dengan orang atas yang kejap okay kejap tidak okay nak ikut cakap dia macam kerja tidak pernah siap kimak semua kerja siap tapi bodoh nak memekak jugak baruah,2026-05-03 11:41:10.426638,Anger,0
9d08c296,793,"Balik ke rumah badan jadi melar lagi coba aja dikosan, makan buah buat buka aja juga udah cukup. Percuma deh nurunin berat badan di perantauan, baliknya nimbun lemak lagi.",balik ke rumah badan jadi melar lagi coba saja dikosan makan buah untuk buka saja juga sudah cukup percuma deh nurunin berat badan di perantauan baliknya nimbun lemak lagi,2026-05-03 12:41:10.426638,Sadness,5
7ef50ffc,718,"Muhammad Ali lebih dari sekedar petinju. Ia Muslim terbaik, manusia terbaik di era modern. Teguh berprinsip namun lembut pada penggemar &amp",muhammad ali lebih dari sekedar petinju ia muslim terbaik manusia terbaik di era modern teguh berprinsip namun lembut pada penggemar,2026-05-03 12:52:43.426638,Joy,2
b45e4ab8,760,pengen pede buat mens team tp takut jg kesandung wkwk cmn kayany grup neraka sih inimah,ingin pede untuk mens team tapi takut juga kesandung  cmn kayany grup neraka sih inimah,2026-05-03 12:59:03.426638,Fear,1
2fe639c8,895,"jangan marah marah, namanya juga sepak bola, wasit juga manusia, bisa bikin salah tapi dada dari mana ya lord",jangan marah marah namanya juga sepak bola wasit juga manusia bisa bikin salah tapi dada dari mana ya lord,2026-05-03 12:59:30.426638,Anger,0
366b1e93,654,"haai, sender! selamat pagi, aku mau kenalin anak aku namanya kaitlyn () yang bisa banget kamu ajak food date mcflurry hari ini loh. kalau untuk varian mcflurrynya, kaitlyn suka yang mana aja kok atau nanti kamu bisa obrolin lagi sama kath ya, sender. --",haai sender selamat pagi aku mau kenalin anak aku namanya kaitlyn yang bisa banget kamu ajak food date mcflurry hari ini loh kalau untuk varian mcflurrynya kaitlyn suka yang mana saja kok atau nanti kamu bisa obrolin lagi sama kath ya sender,2026-05-03 13:00:42.426638,Joy,2
43068467,20,"[USERNAME] Pagi juga mas nyaa, duhh jadi gaenak dapet ucapan met pagi dari netijen twitter. Wkwk btw dari kejauhan brp km nih? Alias darimana kota tempat tinggalmu? Wkwk",pagi juga mas nyaa duhh jadi gaenak dapet ucapan met pagi dari netijen twitter  btw dari kejauhan brp km nih alias darimana kota tempat tinggalmu ,2026-05-03 13:18:00.426638,Joy,2
019da4d2,148,Titip salam buat masbro [USERNAME] kl shooting bawa bambu ya buat ganjel biar gk ngejoprak [USERNAME] #IniSahurTIKETCOMHariKe20,titip salam untuk masbro kl shooting bawa bambu ya untuk ganjel biar tidak ngejoprak inisahurtiketcomharike,2026-05-03 13:22:23.426638,Joy,2
c7ef5601,551,"SEMUA WARGA NTT, SUKA ATAU TIDAK TENTU BANYAK DIANTARA KITA TAK SETUJU KLAIM SEPIHAK & TAK PANTAS DARI [USERNAME] DI [USERNAME] SEBAGAI ""TUHANNYA NUSA TENGGARA TIMUR""([URL] MALAH [USERNAME] DICACI MAKI KARENA BERANI KRITISI TIMSES VBL,[USERNAME] &amp",semua warga ntt suka atau tidak tentu banyak diantara kita tidak setuju klaim sepihak tidak pantas dari di sebagai tuhannya nusa tenggara timur malah dicaci maki karena berani kritisi timses vbl,2026-05-03 13:29:16.426638,Anger,0
bcb1bac3,758,Agak telat ramai nya ya dok... Alhamdulillah sudah paham sejak lama banget jadi geli aja baru pada ramai sekarang hehehe... [URL],agak telat ramai nya ya dok alhamdulillah sudah paham sejak lama banget jadi geli saja baru pada ramai sekarang hehehe,2026-05-03 13:40:11.426638,Joy,2
87f7a88e,791,"bukan soal idolamu yang khilaf, bukan soal lebay si artis. ini soal sexual harrasement yang dijadiin komentar bercanda dan dianggap biasa aja. ah. sudahlah. semoga bukan kamu, atau orang yang kamu kenal yang diperlakukan begitu dulu, baru kamu sadar.",bukan soal idolamu yang khilaf bukan soal lebay si artis ini soal sexual harrasement yang dijadiin komentar bercanda dan dianggap biasa saja ah sudahlah semoga bukan kamu atau orang yang kamu kenal yang diperlakukan begitu dulu baru kamu sadar,2026-05-03 13:42:01.426638,Anger,0
8823daf8,557,MANAADA MUAK. KAMI HAUS KONTEN KEKGINI,manaada muak kami haus konten kekgini,2026-05-03 13:59:17.426638,Anger,0
768790ae,444,Ya aku seh masih di kondisi banyak mau alias ampun mau belanja mulu makanya sengsara ndiri ckckckckk,ya aku seh masih di kondisi banyak mau alias ampun mau belanja mulu makanya sengsara ndiri ckckckckk,2026-05-03 14:02:08.426638,Anger,0
a3c51700,452,"Lintasan Waktu - Danilla (2017) Nci panutanq keliatan true colornya disini, tp gue suka banget. Kayaknya rada2 keinspirasi sama Mac DeMarco lagu2nya, dan emg enak banget. Ga heran kmrn jadi nominee ICA tp sayang saingannya album2 pop :) w suka Entah Ingin Kemana, Laguland, AAA [URL]",lintasan waktu danilla nci panutanq keliatan true colornya disini tapi saya suka banget kayaknya rada keinspirasi sama mac demarco lagunya dan memang enak banget tidak heran kmrn jadi nominee ica tapi sayang saingannya album pop w suka entah ingin kemana laguland aa,2026-05-03 14:04:02.426638,Joy,2
482c073e,506,"selamat pagi first people. mhn maaf atas ketidaknyamanannya. kami cek modem dan area normal ya. mohon bypass menggunakan kabel lan dari modem ke device kemudian akses situs detik(dot)com dan youtube(dot)com. bila sudah, mohon konfirmasi kembali ya. tks ^sita",selamat pagi first people mhn maaf atas ketidaknyamanannya kami cek modem dan area normal ya mohon bypass menggunakan kabel lan dari modem ke device kemudian akses situs detikdotcom dan youtubedotcom bila sudah mohon konfirmasi kembali ya tks sita,2026-05-03 14:09:41.426638,Neutral,4
e7860add,882,"[USERNAME] WhatsApp aku kan sudah terang-terangan kamu blokir, setelah aku mempergoki kamu secara tidak sengaja bahwasanya kamu kerja di Informa Ace Hardware TP-6. Malamnya aku akan sapa kamu, tapi sudah keburu kamu blokir, padahal seminggu sebelumnya ak",whatsapp aku kan sudah terangterangan kamu blokir setelah aku mempergoki kamu secara tidak sengaja bahwasanya kamu kerja di informa ace hardware tapi malamnya aku akan sapa kamu tapi sudah keburu kamu blokir padahal seminggu sebelumnya ak,2026-05-03 14:23:17.426638,Anger,0
c325f9fe,980,yuhuu semangat pagi yaww kak dan happy weekendd ^yn,yuhuu semangat pagi yaww kak dan happy weekendd yn,2026-05-03 14:32:05.426638,Joy,2
b094d9ca,51,pangeran kodok sama siapa ya dulu? ya allah dulu suka banget sama ni sinetron,pangeran kodok sama siapa ya dulu ya allah dulu suka banget sama ni sinetron,2026-05-03 14:38:50.426638,Love,3
540b23f5,936,Puas hati gila dengaq dato rizalman beletiaq kat depa2 tuh dengan loghat utara. Biaq padan muka depa. Baru ada akai. Sengap pa masing2 pasni,puas hati gila dengaq dato rizalman beletiaq kat depa tuh dengan loghat utara biaq padan muka depa baru ada akai sengap pa masing pasni,2026-05-03 15:30:52.426638,Joy,2
565eb728,847,Alhamdulillah happy Mkin aktif nak #8monthdedek #nazhiaputriadhitya #sehatTerusSayang #cintaUdek,alhamdulillah happy mkin aktif nak monthdedek nazhiaputriadhitya sehatterussayang cintaudek,2026-05-03 15:46:51.426638,Joy,2
18126fc8,388,"Gini toh rasanya jadi wali kelas, untungnya rumah deket ke sekolah pas dicariin wali murid pada dateng ke rumah Kasihannya yg wali kelas udah rumah jauh jarang ke sekolah akhirnya di grup kena imbas",gini toh rasanya jadi wali kelas untungnya rumah deket ke sekolah pas dicariin wali murid pada dateng ke rumah kasihannya yang wali kelas sudah rumah jauh jarang ke sekolah akhirnya di grup kena imbas,2026-05-03 15:55:38.426638,Sadness,5
993e7124,911,hallo.. jas mau penghasilan tambahan dari hp saja. minat bisa jpri,hallo jas mau penghasilan tambahan dari hp saja minat bisa jpri,2026-05-03 16:05:12.426638,Neutral,4
58271f36,328,"Kebahagiaan itu segalanya ya ga sih? Jd ketika ngajak org2 ngumpul, mungkin org2 yg menolak lebih bahagia ga ikud ngumpul...gitu aja sih hehe",kebahagiaan itu segalanya ya tidak sih jd ketika ngajak org ngumpul mungkin org yang menolak lebih bahagia tidak ikud ngumpulgitu saja sih ,2026-05-03 16:31:12.426638,Joy,2
957684c6,982,"udah ikhlas kok, tapi masih sedih aja kalau di inget inget lagi",sudah ikhlas kok tapi masih sedih saja kalau di inget inget lagi,2026-05-03 16:32:25.426638,Sadness,5
9f1e6de2,219,"[USERNAME] Oppa kenal yang kyungie charain ga? Tak kenal maka tak sayang, makan nya sini kenalan sama kyungie dan ngobrol sama kyungie. Pasti kita cocok, kyungie bakal lakuin terbaik sebisa kyungie kalo ke verif. Makannya oppa verif kyungie j",oppa kenal yang kyungie charain tidak tidak kenal maka tidak sayang makan nya sini kenalan sama kyungie dan ngobrol sama kyungie pasti kita cocok kyungie bakal lakuin terbaik sebisa kyungie kalo ke verif makannya oppa verif kyungie j,2026-05-03 16:36:19.426638,Joy,2
2c2b8c69,632,alah gr saja kamu _ barusan dapat senyumnya dari jarak meter saya lemas :') nanti malam ketemu lagi ya nc,alah gr saja kamu barusan dapat senyumnya dari jarak meter saya lemas nanti malam ketemu lagi ya nc,2026-05-03 16:38:07.426638,Love,3
d121f2a9,372,"lebih mending kecanduan si jadi enak ngabisin obatnya, ya gak sih?",lebih mending kecanduan si jadi enak ngabisin obatnya ya tidak sih,2026-05-03 16:39:46.426638,Neutral,4
4a675d21,365,"Hari ke enam dikota ketiga, dan sudah mulah terasa lelahnya kaki dan kangennya ngeliat mamah :/ hmm sampe lupa abon yg dibekelin kaga ke makan :D",hari ke enam dikota ketiga dan sudah mulah terasa lelahnya kaki dan kangennya ngeliat mamah hmm sampe lupa abon yang dibekelin kaga ke makan d,2026-05-03 16:54:32.426638,Sadness,5
6d61a8ec,500,"1. Orang-orang yg ditempatkan di Pulau Cendrawasih itu sumbu pendek Salah. Salah banget. Sejauh saya PKL dan OJT serta ST beberapa kali, (di instansi saya sih yg paling jelas) orangnya asik-asik. Suabar ngadepin berbagai macam tipe orang dan mereka ahli di bidangnya masing2",orangorang yang ditempatkan di pulau cendrawasih itu sumbu pendek salah salah banget sejauh saya pkl dan ojt serta st beberapa kali di instansi saya sih yang paling jelas orangnya asikasik suabar ngadepin berbagai macam tipe orang dan mereka ahli di bidangnya masing,2026-05-03 17:01:25.426638,Joy,2
93942652,819,"enaknya tuh makan bakso makji soalnya dari pagi hujan terus pengen beli makan tapi takut tiba"" hujan deres lagi",enaknya tuh makan bakso makji karena dari pagi hujan terus ingin beli makan tapi takut tiba hujan deres lagi,2026-05-03 17:30:40.426638,Fear,1
f66f3704,992,Aku selalu pengen jadi pendongeng. ..Buat apa? ..Ya biar jadi pencerita yg baik lah buat anak anak kita kelak hahahahahaha...You're not a story teller shin. You're totally a mendes plis kurang2in. ..Oke mas. Selamat hari dongeng :))) [URL],aku selalu ingin jadi pendongeng untuk apa ya biar jadi pencerita yang baik lah untuk anak anak kita kelak hahahahahahayoure not a story teller shin youre totally a mendes tolong kurangin oke mas selamat hari dongeng,2026-05-03 17:36:29.426638,Joy,2
12e7c6b5,92,"Kdg kesal sih sama sudut pandang sendiri .. Sering banget mereka ngomong ""trivia diam aja ngomong lah"" Akutu enggk tw aku mw ngomong apa .. Enggk ngerti hal di RL Hubungan si anu drngan di dia juga gw bomat .. Lbh seneng dunia sendiri .. Iya gw salah kok",kdg kesal sih sama sudut pandang sendiri sering banget mereka ngomong trivia diam saja ngomong lah akutu enggk tw aku mw ngomong apa enggk ngerti hal di rl hubungan si anu drngan di dia juga saya bomat lbh senang dunia sendiri iya saya salah kok,2026-05-03 17:45:05.426638,Anger,0
b278afa2,651,"Selamat sore, aa gervan! Jangan lupa makan sore yah sayang! Jangan sampe kecapean juga kamu. Aku sayang kamu :*",selamat sore aa gervan jangan lupa makan sore yah sayang jangan sampe kecapean juga kamu aku sayang kamu,2026-05-03 17:54:52.426638,Love,3
1f687a5e,661,"[USERNAME] Selamat malam, seyogyanya jalur sepeda hanya utk sepeda, dan trotoar utk pejalan kaki, sesuai dg UU No.22/2009. Parkir sembarangan adlah tindakan ""pura2 tidak tahu"". Saya yakin, manajemen [USERNAME] tahu UU tsb. #MariTertibLantas [USERNAME]",selamat malam seyogyanya jalur sepeda hanya untuk sepeda dan trotoar untuk pejalan kaki sesuai dengan uu no parkir sembarangan adlah tindakan pura tidak tahu saya yakin manajemen tahu uu tsb maritertiblantas,2026-05-03 18:11:35.426638,Anger,0
d01ab3dd,829,Keren banget sumpah gua Mau nangis sangkin kerennya gua makin sayang banget sama kalian jangan lupa streaming Aroha,keren banget sumpah saya mau menangis sangkin kerennya saya makin sayang banget sama kalian jangan lupa streaming aroha,2026-05-03 18:15:23.426638,Love,3
ea711e2a,796,"Haha serius sih pertama liat itu tulisan tukang kedai mie tiaw tsb, langsung ngakak, Macam selingkuhan, disayang tapi tidak diakui eeaaaa haha Tapi gimanapun gitu juga, persaingan mereka sehat sih hehe", serius sih pertama liat itu tulisan tukang kedai mie tiaw tsb langsung ngakak macam selingkuhan disayang tapi tidak diakui eeaa  tapi gimanapun gitu juga persaingan mereka sehat sih ,2026-05-03 18:24:45.426638,Joy,2
3aeb1d81,827,"Dari kehidupan pesohor luar negeri sampai sesiapunpun di antah berantah, bisa disaksikan rutinitas kegiatan hidupnya. Baru saja yg kmrn berita duka menyebar dari belahan dunia sana. Bukan penggemar, ga tau2 amat, seper-scroll-an lihat IGnya jd tau blio slalu celebrate life n",dari kehidupan pesohor luar negeri sampai sesiapunpun di antah berantah bisa disaksikan rutinitas kegiatan hidupnya baru saja yang kmrn berita duka menyebar dari belahan dunia sana bukan penggemar tidak tau amat seperscrollan lihat ignya jd tau blio slalu celebrate life n,2026-05-03 18:27:10.426638,Sadness,5
e6160508,394,"Tempat bersandar dan lebih banyak terdiam, terdiam dalam artian melupakan sementara semua hiruk piruk yang ada seperti pekerjaan dan kemacetan, dan tempat bertemu senyum iklas yang gak akan kamu dapetin di tempat mana pun. [URL]",tempat bersandar dan lebih banyak terdiam terdiam dalam artian melupakan sementara semua hiruk piruk yang ada seperti pekerjaan dan kemacetan dan tempat bertemu senyum iklas yang tidak akan kamu dapetin di tempat mana pun,2026-05-03 18:33:14.426638,Joy,2
272b76e6,629,"takut banget, nggak ada tempat nyaman lagi buat cewek ""cowok memang otak sangean semuanya"" ""pengen pindah negara rasanya"" begitulah kurang lebihnya",takut banget tidak ada tempat nyaman lagi untuk cewek cowok memang otak sangean semuanya ingin pindah negara rasanya begitulah kurang lebihnya,2026-05-03 18:50:05.426638,Fear,1
3b15d613,251,ngulang dr 1-3 tapi kamu tryhard yg chamber 1 aja.. 2-3 nya santai tapi harus clear aja yg penting,ngulang dr tapi kamu tryhard yang chamber saja nya santai tapi harus clear saja yang penting,2026-05-03 19:13:30.426638,Neutral,4
33ce3de0,665,"gila takut banget gue kaget gitu gue sampe loncat larinya kaget bat. hufh tapi abis diluar gue minta temenin satpam. satpam nanya kenapa emang, gue bilang pintunya ga bisa dikunci. alesan doang gue takut kalo ngomogin langsung soalnya gais. hufh. -END-",gila takut banget saya kaget gitu saya sampe loncat larinya kaget banget hufh tapi abis diluar saya minta temenin satpam satpam nanya kenapa memang saya bilang pintunya tidak bisa dikunci alesan saja saya takut kalo ngomogin langsung karena gais hufh end,2026-05-03 19:25:51.426638,Fear,1
d516c189,739,bersin dikit gw parno pengen swab astaga benci bgt omicron bikin idup ga tenang,bersin dikit saya parno ingin swab astaga benci banget omicron bikin idup tidak tenang,2026-05-03 19:27:27.426638,Anger,0
05e37513,819,"wihh semangat pkl nya onad! dah sarapan lums? kalo lums sarapan dulu yaa, have a nice day ;3 stay healthy",wihh semangat pkl nya onad sudah sarapan lums kalo lums sarapan dulu yaa have a nice day stay healthy,2026-05-03 19:42:55.426638,Joy,2
cca15507,567,"lo yg menganggap poligami adalah solusi dari perzinaan. oiya dan ngga semua laki2 mau poligami juga. poligami ngga gampang. banyak orang yg benci poligami karna manusia2 kayak lo. inget ya, tanggung jawab poligami itu berat.",kamu yang menganggap poligami adalah solusi dari perzinaan oiya dan tidak semua laki mau poligami juga poligami tidak gampang banyak orang yang benci poligami karena manusia seperti kamu inget ya tanggung jawab poligami itu berat,2026-05-03 19:50:15.426638,Anger,0
6450f232,379,enakan yg goreng atau kuah siih? kemarin beli yg goreng kaya gada pedes-pedesnya jd kecewa,enakan yang goreng atau kuah siih kemarin beli yang goreng kaya gada pedespedesnya jd kecewa,2026-05-03 20:00:58.426638,Sadness,5
62ba9db0,745,"seringan apapun masalah, karena malas ia terasa berat.seberat apapun masalah, karna semangat ia bisa diselesaikan & menjadi ringan.pagi =)",seringan apapun masalah karena malas ia terasa beratseberat apapun masalah karena semangat ia bisa diselesaikan menjadi ringanpagi,2026-05-03 20:31:41.426638,Joy,2
6b8c28d2,319,"Cinta mengerti apa yang tak diungkapkan, merasakan tanpa dijelaskan, karna cinta bukan tentang wajah nan rupawan tapi cinta itu tentang sebuah pengertian",cinta mengerti apa yang tidak diungkapkan merasakan tanpa dijelaskan karena cinta bukan tentang wajah nan rupawan tapi cinta itu tentang sebuah pengertian,2026-05-03 20:58:52.426638,Love,3
d00dfc32,198,Kecewa cursed crown di rewrite padahal ningguin chap selanjutnya... Tiny toes juga begitu,kecewa cursed crown di rewrite padahal ningguin chap selanjutnya tiny toes juga begitu,2026-05-03 21:03:08.426638,Sadness,5
fbb33032,320,"Lebih ekstrim lagi. Bapaknya nembakin semuanya bahkan anaknya sendiri karena gak mau mereka mati sengsara sama monster. Pelurunya habis sebelum bapaknya bunuh diri, dan ternyata tim penyelamat datang : )",lebih ekstrim lagi bapaknya nembakin semuanya bahkan anaknya sendiri karena tidak mau mereka mati sengsara sama monster pelurunya habis sebelum bapaknya bunuh diri dan ternyata tim penyelamat datang,2026-05-03 21:11:52.426638,Anger,0
8dc78d9b,34,"orang yang menulis menggunakan emoticon adalah orang yang berusaha ""meletakkan"" emosi dalam tulisannya. hargailah.",orang yang menulis menggunakan emoticon adalah orang yang berusaha meletakkan emosi dalam tulisannya hargailah,2026-05-03 21:14:00.426638,Neutral,4
0ec18302,973,"[USERNAME] Sbnernya klen sama aja sik dengan bilang bahwasannya ""muslims (community) are not terrorist"" yang mana menunjukan emang hanya sebagian muslim yg terrorist dan menolak digeneralisir. Dan juga ""most terrorist i've ever heard..."" yang mana menunjukan tidak semua muslims community.",sbnernya klen sama saja sik dengan bilang bahwasannya muslims community are not terrorist yang mana menunjukan memang hanya sebagian muslim yang terrorist dan menolak digeneralisir dan juga most terrorist ive ever heard yang mana menunjukan tidak semua muslims community,2026-05-03 21:17:41.426638,Anger,0
e0770b21,481,"Dulu dapet tugas kuliah translate 1-2 halaman waktu seminggu aja udah sambat ga abis2 tiap hari. Sekarang, dihajar translate berhalam halaman dengan deadline less than 12 hours.... Tentu hanya BU lah motivasi dan penyemangatku saat ini hehe",dulu dapet tugas kuliah translate halaman waktu seminggu saja sudah sambat tidak abis tiap hari sekarang dihajar translate berhalam halaman dengan deadline less than hours tentu hanya bu lah motivasi dan penyemangatku saat ini ,2026-05-03 22:06:59.426638,Joy,2
5b7da05c,428,"rakyat sudah ribut dari kemarin, lalu dpr baru kaget sekarang. mereka digaji dengan uang rakyat kemarin ngapain aja? bukannya dpr harusnya check balances? Bikin eksmosi",rakyat sudah ribut dari kemarin lalu dpr baru kaget sekarang mereka digaji dengan uang rakyat kemarin ngapain saja bukannya dpr harusnya check balances bikin eksmosi,2026-05-03 22:19:09.426638,Anger,0
e89e3827,184,"dan gue harap sih ke jadian, si te suka sama ggvk bucin cinta ama dia tapii semuanya terlambat karna ggvk dah pergi biarin dah dia idup dalam penyesalan hidup dalam penyesalan tuh lebih sakit dibanding dikasih karma yg datang cuma sekali",dan saya harap sih ke jadian si te suka sama ggvk bucin cinta ama dia tapii semuanya terlambat karena ggvk sudah pergi biarin sudah dia idup dalam penyesalan hidup dalam penyesalan tuh lebih sakit dibanding dikasih karma yang datang cuma sekali,2026-05-03 22:21:05.426638,Love,3
3efce399,748,"Cemburu melihat dia tengah bahagia dan membahagiakan kekasihnya, itu rasa yang salah. Kamu cukup paham, beberapa perasaan terpaksa harus kau sudahi sendiri",cemburu melihat dia tengah bahagia dan membahagiakan kekasihnya itu rasa yang salah kamu cukup paham beberapa perasaan terpaksa harus kau sudahi sendiri,2026-05-03 22:25:30.426638,Sadness,5
f8897dcf,310,"Happy annyversarry yg pertama kalinya .. Trsrah org mau blng apa, aku gk pdli.. Ini yg aku rasain slma 1blan.. Aku cukup bhagia sm km smuanya baik"" aja, jgn ada mslh yy sayang, cemburu krna org lain wajarkan.. Dan smg kita juga makin mngrti satu sama lain.",happy annyversarry yang pertama kalinya trsrah org mau blng apa aku tidak pdli ini yang aku rasain slma blan aku cukup bhagia sama km smuanya baik saja jgn ada mslh yy sayang cemburu krna org lain wajarkan dan smg kita juga makin mngrti satu sama lain,2026-05-03 23:30:00.426638,Love,3
7e489f18,861,"Alhamdulillah, senang sekali rasanya sudah pernah sholat di masjid tersebut Nyaman sekali. Lonceng gereja berhenti waktu adzan dikumandangkan MasyaAllah",alhamdulillah senang sekali rasanya sudah pernah sholat di masjid tersebut nyaman sekali lonceng gereja berhenti waktu adzan dikumandangkan masyaallah,2026-05-03 23:36:13.426638,Joy,2
2a08d340,510,oh pantes orang mengakui bodoh og. panjang umur dualisme ckck,oh pantes orang mengakui bodoh og panjang umur dualisme ckck,2026-05-03 23:36:45.426638,Anger,0
0a43144d,385,"[USERNAME] Not Bad Tum.. tdnya gue kira bakalan aa uu tp lancar juga, tanpa teks pula nilai 9 untuk segment pembuka..",not bad tum tdnya saya kira bakalan aa uu tapi lancar juga tanpa teks pula nilai untuk segment pembuka,2026-05-03 23:46:03.426638,Joy,2
90d1cced,782,ngeri banget. lagi pandemi gini banyak akun provokator,ngeri banget lagi pandemi gini banyak akun provokator,2026-05-04 00:25:30.426638,Fear,1
4934c8a7,161,"Untuk sebagian orang, lagu ini mungkin alay. Tapi ini lagu pertama yg ai bawain pake sound dan panggung yang lumayan bagus. I was nothing back then",untuk sebagian orang lagu ini mungkin alay tapi ini lagu pertama yang ai bawain pake sound dan panggung yang lumayan bagus i was nothing back then,2026-05-04 00:28:50.426638,Joy,2
